id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,importance_label,importance_score,importance_reason,exam_priority,question_worthy,summary_worthy,quality_label,notes
369,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,,6,The entire case structure following switch () should be enclosed with curly braces The keyword case is followed by a constant,high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
370,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,/ DIV,2,"The goto statement This statement passes control anywhere in the program, that is, control is transferred to another part of the program without testing any condition",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
371,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Array Initialization,,2,"int a[5] ={ 1,2,3,4,5}; Here, 5 elements are stored in an array a. calling array elements. a[0] refer to 1st element i.e 1 a[1] refer to 2nd element i.e",high,3,This chunk is important because it belongs to a high-value revision section.,high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
372,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of array,,3,An array is a collection of similar data types in which each element is located in separate memory locations,high,3,This chunk is important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
373,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of array,[Y] 4058,2,"The elements of an array are stored in continuous memory location The elements of onedimensional array A, R, R, A, Y are stored from location 4054 to 4058 The element of an array are stored in continuous memory location",high,3,This chunk is important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
374,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of array,Col 1 Col2 Col3,2,"Row 1 X[0][0] X[0][1] X[0][2] Row 2 X[1][0] X[1][1] X[1][2] Row 3 X[2][0] X[2][1] X[2][2] A two-dimensional array is a collection of a number of one-dimensional arrays, which are placed one after another For example, in the above table each row of a two-dimensional array can be thought of as a single- dimensional array",very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
375,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,String manipulation,,3,"In ‘C' language the group of character, digits and symbols enclosed within quotation marks are called as string otherwise string strings are array of characters Null character ('\0')is used to mark the end of the string",very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
376,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,,3,"char name[10]; scanf(""%s"",name); scanf(""%s"",name); There is no address (&) operator used in scanf() statement The commonly used string manipulation functions are follows: (1) The strlen() function: This function is used to count and return the number of character present in a string",very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
377,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,Syntax Description,2,"String 2 is the source string. i.e., The contents of string 2 are assigned to the contents of string 1 Where string 2 may be character array variable or string constant",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
378,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,Source string is ABI,2,"Target string is ABI3 (3) The strcat() function: The strcat() function is used to concatenate or combine, two strings together and forms a new concatenated string",very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
379,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,Example,2,"Write a program to reverse a string #include<stdio.h> main () { char y[30]; printf(""Enter the string:""); gets(y); printf(""the string reversed is:%s"",strrev(y)); } Output:",medium,2,"This chunk is moderately important because it contains exam-ready facts, examples, or syntax details.",medium,no,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
380,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of pointer,,3,It can have any name than is legal for another variable and it is declared in the same fashion like other variable but it is always denoted by ‘*' operator,high,3,This chunk is important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
381,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of pointer,Pointer Declaration,2,"(3) The indirection operator (*) is used in two distinct ways with pointer, declaration and dereference",medium,2,This chunk is moderately important because it includes a direct definition or core statement and belongs to a high-value revision section.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
