id,source_type,document_title,subject,chapter_title,section_heading,chunk_index,chunk_text,topic_label,subtopic_label,section_type,topic_priority,quality_label,notes
381,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of pointer,2,"(3) The indirection operator (*) is used in two distinct ways with pointer, declaration and dereference",Definition of pointer,Pointer Declaration,definition,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
382,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Arithmetic Operations with Pointer,2,Increase decrease prefix and postfix operations can be performed with the help of the pointer Pointer and arithmetic operation,Arithmetic Operations with Pointer,,control_flow,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
383,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Structure And Union,2,"The struct declaration is enclosed within a pair of curly braces Using struct and tag, the user can declare structure variables like variable, variable 2 and so on",Structure And Union,Declaration and Initialization of Structures:,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
384,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Structure And Union,2,"Declaration and initialization of structure struct book1 bk1; The above line creates variable bk of type book and it reserves a total of 36 bytes (30 bytes for book (30), 2 bytes for integer and 4 bytes for float",Structure And Union,,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
385,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Union,2,"{ union member1; union member2;' …………… …………… union member3; }; union union_variable Union is a variable, which is similar to the structure It contains a number of members like structure but it holds only one object at a time union also contains members of types int, float, long, arrays, pointers and so on",Union,Union union_name,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
386,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Union of structures,3,One structure can be nested within another structure A union can be nested within another union We can also create structure in a union or vice versa,Union of structures,,arrays_strings_pointers,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
387,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Union of structures,4,"Display the contents of structure element. #include<stdio.h> #include<conio.h> void main() { struct x { float f; char p[2]; }; union z { struct x set; }; union=st; st.set.f=5.5; st.set.p[0]=65; st.set.p[1]=66; clrscr(); printf(""\n %f"",st.set.f); printf(""\n %c"",st.set.p[0]); printf(""\n %c"",st.set.p[1]); getch(); }",Union of structures,,c_program_structure,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
388,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Declaration of Function and Function Prototypes,2,"main() { ……….. ……….. abc(x, y, z); Function call ……… Actual Argument ………… } abc(l, k, j) Function definition { Return Value ………. ………. return1; }",Declaration of Function and Function Prototypes,Working of functions:,definition,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
389,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Types Of Function,2,Depending upon the arguments present return value sends the result back to the calling function Based on this the function are divided into four types,Types Of Function,,classification_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
390,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Without arguments and return values,2,"back abc() { ………… ………… ………… } (1) Neither the data is passed through the …… Function nor the data is sent back from the called function, that is, there is no data transfer between calling and the called functions (2) The function is only executed and nothing is obtained (3) If such functions are used to perform any operation they act independently they read data values and print result in the same block (4) Such functions may be useful to print some messages, draw a line or split the live etc",Without arguments and return values,No values are send,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
391,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,With arguments and without return value:,2,The called function operates on the values But no result is sent back (2) 2. such functions are partly dependent on the calling function the result obtained is utilised by the called function and there is no gain to the main(),With arguments and without return value:,No values are send,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
392,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Without arguments and with return values,2,It reads values from the keyboard or generated from initialization and returns the values (3) Here both the calling and the called functions are partly communicated with each other,Without arguments and with return values,No arguments are passed,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
393,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By Reference,2,"In this type, instead of passing values, addresses (reference) are passed function operate an addresses rather than values Here the formal arguments are pointer to the actual arguments",Call By Reference,,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
394,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Overview Of C++,2,"Most of what we already know about capplies to C++ also Therefore, almost all c programs are also C++ program",Overview Of C++,,control_flow,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
395,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,2,"It is suitable for virtually any programming taks including development of editors, compilers, databases, communication systems and any complex real - life application system Since C++ allows us to create hierarchy related objects, we can build special object- oriented libraries which can be used later by many programmers While C++ is able to map the real world problem property, the c part of C++ gives the language the ability to get close to the machine - level details When a new features need to be implemented, it is very easy to add to the existing structure of an object A simple C++ program",Applications Of C++,,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
396,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,2,"The C++ program is a collection of functions The example contains only are function, main() Every C++ program must have a main()",Applications Of C++,Program Features,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
397,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,2,"Here, the standard output stream represents the screen The operator << is called the insertion or put to operator",Applications Of C++,Output Operator,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
398,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,2,Some old versions of C++ use a header file called stream.h The header file iostream.h should be included at the beginning of all program that use input/output statements,Applications Of C++,C C++,applications,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
399,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,2,Otherwise a warning or an error might occur Turbo c++ gives a warning and then compiles and executes the program,Applications Of C++,Return Statement,applications,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
400,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,2,"The identifier Cin is a predefined object in c++ that corresponds to the standard input stream Here, this stream represents the keyboard",Applications Of C++,Input Operator,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
